ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
CAROLINAS MEDICAL CENTER,CHARLOTTE,NC,UNITED STATES,1,536051
"CARRIER FOUNDATION (BELLE MEAD, NJ)",BELLE MEAD,NJ,UNITED STATES,2,663170
"CASCADE ONCOGENICS, INC.",PORTLAND,OR,UNITED STATES,1,49434
CASE WESTERN RESERVE UNIVERSITY,CLEVELAND,OH,UNITED STATES,276,58073728
CATHOLIC UNIVERSITY OF AMERICA,WASHINGTON,DC,UNITED STATES,7,472460
"CBR LABORATORIES, INC.",BOSTON,MA,UNITED STATES,3,150000
"CCS ASSOCIATES, INC.",MOUNTAIN VIEW,CA,UNITED STATES,3,1254722
"CDM GROUP, INC.",CHEVY CHASE,MD,UNITED STATES,5,856503
CEDAR RAPIDS ONCOLOGY PROJECT,CEDAR RAPIDS,IA,UNITED STATES,1,204065
CEDARS-SINAI MEDICAL CENTER,LOS ANGELES,CA,UNITED STATES,43,8464276
"CENTER FOR ADDICTIVE BEHAVIORS, INC.",SALEM,MA,UNITED STATES,1,186743
CENTER FOR HEALTH ECONOMICS RESEARCH,WALTHAM,MA,UNITED STATES,3,392439
CENTER FOR HEALTH POLICY STUDIES,COLUMBIA,MD,UNITED STATES,1,49708
CENTER FOR HEALTH RESEARCH,PORTLAND,OR,UNITED STATES,2,334782
CENTER FOR HEALTH STUDIES,SEATTLE,WA,UNITED STATES,4,1344808
CENTER FOR SPECIALTY EYE CARE,ATLANTA,GA,UNITED STATES,1,52038
"CENTOCOR, INC.",MALVERN,PA,UNITED STATES,1,12375
CENTRAL INSTITUTE FOR THE DEAF,ST. LOUIS,MO,UNITED STATES,1,108087
CENTRAL MICHIGAN UNIVERSITY,MOUNT PLEASANT,MI,UNITED STATES,1,149893
CENTRAL NEW YORK RESEARCH CORPORATION,SYRACUSE,NY,UNITED STATES,4,614453
"CENTRAL PLAINS CLINIC, LTD.",SIOUX FALLS,SD,UNITED STATES,1,165640
CERUS CORPORATION,CONCORD,CA,UNITED STATES,1,50000
CETUS ONCOLOGY CORPORATION,EMERYVILLE,CA,UNITED STATES,1,1661083
CHAMINADE UNIVERSITY OF HONOLULU,HONOLULU,HI,UNITED STATES,1,296371
CHAOTIC DYNAMICAL SYSTEMS,GUILFORD,CT,UNITED STATES,1,235748
CHARLES EVANS AND ASSOCIATES,REDWOOD CITY,CA,UNITED STATES,1,49904
CHARLES R. DREW UNIVERSITY OF MED & SCI,LOS ANGELES,CA,UNITED STATES,16,6210266
CHECKMATE ENGINEERING,LEWISVILLE,TX,UNITED STATES,2,549192
CHEMGEN CORPORATION,GAITHERSBURG,MD,UNITED STATES,3,149983
CHEMSYN SCIENCE LABORATORIES,LENEXA,KS,UNITED STATES,2,884644
CHICAGO STATE UNIVERSITY,CHICAGO,IL,UNITED STATES,2,962788
"CHILD TRENDS, INC.",WASHINGTON,DC,UNITED STATES,2,380732
CHILDREN'S HOSPITAL (BOSTON),BOSTON,MA,UNITED STATES,145,35482916
CHILDREN'S HOSPITAL (DENVER),DENVER,CO,UNITED STATES,5,600770
CHILDREN'S HOSPITAL (NEW ORLEANS),NEW ORLEANS,LA,UNITED STATES,2,172161
CHILDREN'S HOSPITAL AND HEALTH CENTER,SAN DIEGO,CA,UNITED STATES,4,670665
CHILDREN'S HOSPITAL AND REG MEDICAL CTR,SEATTLE,WA,UNITED STATES,14,4612371
CHILDREN'S HOSPITAL MED CTR (CINCINNATI),CINCINNATI,OH,UNITED STATES,48,8516078
CHILDREN'S HOSPITAL OF MICH (DETROIT),DETROIT,MI,UNITED STATES,5,611262
CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,CA,UNITED STATES,2,273323
CHILDRENS HOSPITAL OF PHILADELPHIA,PHILADELPHIA,PA,UNITED STATES,71,19569761
CHILDREN'S MEMORIAL HOSPITAL (CHICAGO),CHICAGO,IL,UNITED STATES,8,3356135
"CHILDREN'S MERCY HOSP (KANSAS CITY, MO)",KANSAS CITY,MO,UNITED STATES,2,114312
CHILDREN'S NATIONAL MEDICAL CENTER,WASHINGTON,DC,UNITED STATES,25,3828266
CHIRON CORPORATION,EMERYVILLE,CA,UNITED STATES,1,157342
"CHRISTIANA CARE HEALTH SERVICES, INC.",WILMINGTON,DE,UNITED STATES,8,828091
"CIRCLE, INC.",MC LEAN,VA,UNITED STATES,1,0
CITY COLLEGE OF NEW YORK,NEW YORK,NY,UNITED STATES,20,4929932
CITY OF HOPE NATIONAL MEDICAL CENTER,DUARTE,CA,UNITED STATES,21,5230341
"CIVILIZED SOFTWARE, INC.",BETHESDA,MD,UNITED STATES,8,1211343
CLARK ATLANTA UNIVERSITY,ATLANTA,GA,UNITED STATES,10,3487174
"CLARK UNIVERSITY (WORCESTER, MA)",WORCESTER,MA,UNITED STATES,2,208168
CLARKSON UNIVERSITY,POTSDAM,NY,UNITED STATES,3,301321
CLEMSON UNIVERSITY,CLEMSON,SC,UNITED STATES,4,345285
"CLINICAL DIRECTORS NETWORK, INC.",NEW YORK,NY,UNITED STATES,7,690000
CLINICAL TRIALS AND SURVEYS CORPORATION,BALTIMORE,MD,UNITED STATES,4,214660
CLONETICS CORPORATION,SAN DIEGO,CA,UNITED STATES,1,79340
COLD SPRING HARBOR LABORATORY,COLD SPRING HARBOR,NY,UNITED STATES,59,17856509
COLGATE UNIVERSITY,HAMILTON,NY,UNITED STATES,2,182519
"COLLABORATIVE RESEARCH, INC.",WALTHAM,MA,UNITED STATES,14,3961808
COLLEGE AT OLD WESTBURY,OLD WESTBURY,NY,UNITED STATES,2,607763
COLLEGE OF NEW JERSEY,EWING,NJ,UNITED STATES,1,8000
COLLEGE OF ST SCHOLASTICA,DULUTH,MN,UNITED STATES,1,95985
COLLEGE OF THE HOLY CROSS,WORCESTER,MA,UNITED STATES,3,307151
COLLEGE OF WILLIAM AND MARY,WILLIAMSBURG,VA,UNITED STATES,1,154734
COLORADO NEUROLOGICAL INSTITUTE,ENGLEWOOD,CO,UNITED STATES,2,310092
COLORADO STATE DEPT OF INSTITUTIONS,DENVER,CO,UNITED STATES,1,355341
COLORADO STATE DEPT/PUB HLTH & ENVIRONMT,DENVER,CO,UNITED STATES,3,1025524
"COLUMBIA CASCADE, INC.",RESTON,VA,UNITED STATES,1,49775
COLUMBIA PRESBYTERIAN MEDICAL CENTER,NEW YORK,NY,UNITED STATES,7,1728730
COLUMBIA UNIV NEW YORK MORNINGSIDE,NEW YORK,NY,UNITED STATES,484,132199214
COLUMBIA UNIVERSITY TEACHERS COLLEGE,NEW YORK,NY,UNITED STATES,5,1301611
COMMUNICATION DISORDERS TECHNOLOGY,BLOOMINGTON,IN,UNITED STATES,1,252286
"COMMUNITY MENTAL HEALTH COUNCIL, INC.",CHICAGO,IL,UNITED STATES,1,35199
"COMPACT DISC, INC.",SILVER SPRING,MD,UNITED STATES,2,390321
"COMPGRAPH, INC.",SILVER SPRING,MD,UNITED STATES,5,520998
COMPUS SERVICES CORPORATION,ROCKVILLE,MD,UNITED STATES,2,661343
"COMPUSERVE, INC.",ARLINGTON,VA,UNITED STATES,2,0
COMPUTERCRAFT CORPORATION,BETHESDA,MD,UNITED STATES,5,919410
COMPUTERCRAFT CORPORATION,ROCKVILLE,MD,UNITED STATES,3,577833
COMSIS CORPORATION,SILVER SPRING,MD,UNITED STATES,3,116742
"CONDUCTUS, INC.",SUNNYVALE,CA,UNITED STATES,2,49960
CONNECTICUT COLLEGE,NEW LONDON,CT,UNITED STATES,1,106124
CONNECTICUT STATE DEPT OF PUBLIC HEALTH,HARTFORD,CT,UNITED STATES,5,1283318
CONSULTANTS IN BEHAVIORAL RESEARCH,TEMPE,AZ,UNITED STATES,1,8112
"CONSULTEC SCIENTIFIC, INC.",KNOXVILLE,TN,UNITED STATES,2,204309
"CONTINUUM DYNAMICS, INC.",PRINCETON,NJ,UNITED STATES,1,49959
"CONWAL, INC.",FALLS CHURCH,VA,UNITED STATES,3,0
"COR THERAPEUTICS, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,2,397412
CORAL REEF RESEARCH FOUNDATION,TALLAHASSEE,FL,UNITED STATES,1,548134
CORIELL INSTITUTE FOR MEDICAL RESEARCH,CAMDEN,NJ,UNITED STATES,3,2127890
CORNELL UNIVERSITY ITHACA,ITHACA,NY,UNITED STATES,171,32489457
"COROMED, INC.",TROY,NY,UNITED STATES,1,203931
"CORTEX PHARMACEUTICALS, INC.",IRVINE,CA,UNITED STATES,1,49768
"CORVAS INTERNATIONAL, INC.",SAN DIEGO,CA,UNITED STATES,1,237606
COSMOS CORPORATION,WASHINGTON,DC,UNITED STATES,3,650941
COSTABILE ASSOCIATES,BETHESDA,MD,UNITED STATES,14,224745
COULSTON FOUNDATION,ALAMOGORDO,NM,UNITED STATES,1,914248
COUNCIL ON SOCIAL WORK EDUCATION,ALEXANDRIA,VA,UNITED STATES,1,288351
"COVALENT ASSOCIATES, INC.",WOBURN,MA,UNITED STATES,4,199998
"CREARE, INC.",HANOVER,NH,UNITED STATES,1,49998
"CREATIVE BIOMOLECULES, INC.",HOPKINTON,MA,UNITED STATES,2,300000
CREIGHTON UNIVERSITY,OMAHA,NE,UNITED STATES,19,3761523
"CRITICAL CONCEPTS, INC.",CHICAGO,IL,UNITED STATES,1,50000
"CROSSPATHS MANAGEMENT SYSTEMS, INC.",CHEVY CHASE,MD,UNITED STATES,1,829101
"CRYOLIFE, INC.",KENNESAW,GA,UNITED STATES,2,239265
"CSR, INC.",WASHINGTON,DC,UNITED STATES,6,208997
"CTI, INC.",KNOXVILLE,TN,UNITED STATES,1,50000
CTRC RESEARCH FOUNDATION,SAN ANTONIO,TX,UNITED STATES,15,11422546
CUNY GRADUATE SCH AND UNIV CTR,NEW YORK,NY,UNITED STATES,7,1755078
CURAGEN CORPORATION,NEW HAVEN,CT,UNITED STATES,1,50000
"CUSHMAN, DARBY, AND CUSHMAN",WASHINGTON,DC,UNITED STATES,3,11511
"CUTANOGEN, INC.",SUDBURY,MA,UNITED STATES,1,50000
"CYBER TECHNOLOGY, INC.",GREENBELT,MD,UNITED STATES,1,49999
CYBERNET SYSTEMS CORPORATION,ANN ARBOR,MI,UNITED STATES,1,50000
CYGNUS CORPORATION,ROCKVILLE,MD,UNITED STATES,1,0
CYGNUS CORPORATION,WASHINGTON,DC,UNITED STATES,7,40608
"CYNOSURE, INC.",CHELMSFORD,MA,UNITED STATES,1,49961
CYTEL CORPORATION,SAN DIEGO,CA,UNITED STATES,1,149604
CYTEL SOFTWARE CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,66434
DAAT RESEARCH,LYME,NH,UNITED STATES,1,49964
DAE CORPORATION,CHEVY CHASE,MD,UNITED STATES,5,1373523
DANA-FARBER CANCER INSTITUTE,BOSTON,MA,UNITED STATES,178,51938581
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,142,30335072
"DATA MANAGEMENT SERVICES, INC.",FREDERICK,MD,UNITED STATES,7,2169327
DAVIDSON COLLEGE,DAVIDSON,NC,UNITED STATES,2,167913
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,3,601221
DEBORAH RESEARCH INSTITUTE,BROWNS MILLS,NJ,UNITED STATES,1,101269
DECISION DEMOGRAPHICS,ARLINGTON,VA,UNITED STATES,1,50000
"DEKK-TEC, INC.",NEW ORLEANS,LA,UNITED STATES,2,255536
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,3,597810
DENVER CENTER FOR THE PERFORMING ARTS,DENVER,CO,UNITED STATES,1,241713
DESIRE NARCOTIC REHABILITATION CENTER,NEW ORLEANS,LA,UNITED STATES,1,581818
"DEVELOPMENT ASSOCIATES, INC.",ARLINGTON,VA,UNITED STATES,1,0
DEVELOPMENTAL RESEARCH/PROGRAMS,SEATTLE,WA,UNITED STATES,1,296395
DEVELOPMENTAL TECHNOLOGIES,LITTLETON,CO,UNITED STATES,1,50000
DIAGNOSTIC DEVICES GROUP,KIRKLAND,WA,UNITED STATES,1,226680
"DIATIDE, INC.",LONDONDERRY,NH,UNITED STATES,1,50000
"DIGESTIVE CARE, INC.",BETHLEHEM,NJ,UNITED STATES,1,122335
DIGIRAD CORPORATION,SAN DIEGO,CA,UNITED STATES,1,48297
DINE' COLLEGE,SHIPROCK,NM,UNITED STATES,1,228734
"DINE SYSTEMS, INC.",AMHERST,NY,UNITED STATES,2,454204
DISTRIBUTED SOLUTIONS,HERNDON,VA,UNITED STATES,1,15000
DISTRICT OF COLUMBIA DEPT OF HUMAN SRVS,WASHINGTON,DC,UNITED STATES,2,303083
"DISTRICT OF COLUMBIA GEN HOSP (WASH, DC)",WASHINGTON,DC,UNITED STATES,3,291084
DIXON STATISTICAL ASSOCIATES,LOS ANGELES,CA,UNITED STATES,1,246870
"DNA PLANT TECHNOLOGIES, INC.",OAKLAND,CA,UNITED STATES,1,183671
"DNASTAR, INC.",MADISON,WI,UNITED STATES,1,251563
"DNX, INC.",ATHENS,OH,UNITED STATES,1,311917
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,10,1839435
DON AND SYBIL HARRINGTON CANCER CENTER,AMARILLO,TX,UNITED STATES,3,472780
DRAKE UNIVERSITY,DES MOINES,IA,UNITED STATES,1,87560
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,8,761903
DU PONT MERCK PHARMACEUTICAL COMPANY,WILMINGTON,DE,UNITED STATES,1,299300
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,489,122218992
"DULUTH CLINIC, LTD.",DULUTH,MN,UNITED STATES,3,945175
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,4,323908
DWJ TELEVISION,RIDGEWOOD,NJ,UNITED STATES,1,10410
DYAD PHARMACEUTICAL CORPORATION,COLUMBIA,MD,UNITED STATES,2,100000
DYNAMAC CORPORATION,ROCKVILLE,MD,UNITED STATES,12,901480
"E. BENSON HOOD LABORATORIES, INC.",PEMBROKE,MA,UNITED STATES,1,256741
E. HELLER AND COMPANY,ALAMEDA,CA,UNITED STATES,1,49750
"EAGLE DESIGN AND MANAGEMENT, INC.",BETHESDA,MD,UNITED STATES,8,8295699
EAST BAY INSTITUTE FOR RESEARCH AND EDUC,MARTINEZ,CA,UNITED STATES,1,26307
EAST CAROLINA UNIVERSITY,GREENVILLE,NC,UNITED STATES,38,3319016
EAST LOS ANGELES COLLEGE,MONTEREY PARK,CA,UNITED STATES,2,372600
EAST TENNESSEE STATE UNIVERSITY,JOHNSON CITY,TN,UNITED STATES,10,812335
EASTERN KENTUCKY UNIVERSITY,RICHMOND,KY,UNITED STATES,1,81017
EASTERN WASHINGTON UNIVERSITY,CHENEY,WA,UNITED STATES,1,86691
EASTMAN DENTAL CENTER,ROCHESTER,NY,UNITED STATES,14,1680201
"ECHO BRIDGE PRODUCTIONS, INC.",NEWTON,MA,UNITED STATES,1,50000
"ECOCHEM RESEARCH, INC.",CHASKA,MN,UNITED STATES,1,49773
ECRI INSTITUTE,PLYMOUTH MEETING,PA,UNITED STATES,2,199805
"ECS TECHNOLOGIES, INC.",BALTIMORE,MD,UNITED STATES,1,370020
"EDITORIAL EXPERTS, INC. (EEI, INC.)",ALEXANDRIA,VA,UNITED STATES,1,0
"EDUCATION DEVELOPMENT CENTER, INC.",NEWTON,MA,UNITED STATES,3,1333050
"EDVOTEK, INC.",ROCKVILLE,MD,UNITED STATES,1,47575
EEG SYSTEMS LABORATORY,SAN FRANCISCO,CA,UNITED STATES,1,433961
"EIC LABORATORIES, INC.",NORWOOD,MA,UNITED STATES,8,1285476
ELEANOR ROOSEVELT INST FOR CANCER RES,DENVER,CO,UNITED STATES,15,3528297
"ELECTRICAL GEODESICS, INC.",EUGENE,OR,UNITED STATES,2,100000
"ELECTRO ENERGY, INC.",DANBURY,CT,UNITED STATES,1,49996
ELECTRONIC COMPONENT SALES,BALTIMORE,MD,UNITED STATES,2,36000
"ELECTRO-OPTICAL SCIENCES, INC.",IRVINGTON,NY,UNITED STATES,1,50000
ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,UNITED STATES,1,132415
EMANUEL HOSPITAL AND HEALTH CENTER,PORTLAND,OR,UNITED STATES,1,33799
EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,DAYTONA BEACH,FL,UNITED STATES,1,111078
EMERSON COLLEGE,BOSTON,MA,UNITED STATES,1,160385
EMMA PENDLETON BRADLEY HOSPITAL,EAST PROVIDENCE,RI,UNITED STATES,7,1010830
EMMES CORPORATION,POTOMAC,MD,UNITED STATES,14,4059793
EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,343,72325789
"EMPI, INC.",ST. PAUL,MN,UNITED STATES,1,272730
ENERGY RESEARCH CORPORATION,DANBURY,CT,UNITED STATES,1,49771
ENVIRONMENTAL HEALTH RESEARCH & TESTING,CINCINNATI,OH,UNITED STATES,1,0
ENVIRONMENTAL HEALTH RESEARCH & TESTING,LEXINGTON,KY,UNITED STATES,9,1769223
ENVIRONMENTAL HEALTH RESEARCH & TESTING,RESEARCH TRIANGLE PARK,NC,UNITED STATES,4,102955
ENVIRONMENTAL MUTAGEN SOCIETY,ARLINGTON,VA,UNITED STATES,1,4605
EPICENTER SOFTWARE,PASADENA,CA,UNITED STATES,1,270491
EQUIFAX GOVERNMENT AND SPECIAL SYSTEMS,MC LEAN,VA,UNITED STATES,1,7008
ERNEST GALLO CLINIC AND RESEARCH CENTER,EMERYVILLE,CA,UNITED STATES,8,2125938
"ESA, INC.",CHELMSFORD,MA,UNITED STATES,2,300000
EUNICE KENNEDY SHRIVER CTR MTL RETARDATN,WALTHAM,MA,UNITED STATES,26,4481860
EVANS COUNTY HEALTH DEPARTMENT,CLAXTON,GA,UNITED STATES,1,47713
"EXOCELL, INC.",PHILADELPHIA,PA,UNITED STATES,1,225210
EXPERIMENTAL PATHOLOGY LABORATORIES,HERNDON,VA,UNITED STATES,6,3277592
"FACILITIES MANAGEMENT COMPANY, INC.",LANHAM,MD,UNITED STATES,6,2
FAMILY HEALTH INTERNATIONAL,RESEARCH TRIANGLE PARK,NC,UNITED STATES,2,260000
"FAST SYSTEMS, INC.",GAITHERSBURG,MD,UNITED STATES,2,313211
FATHER FLANAGAN'S BOYS' HOME,BOYS TOWN,NE,UNITED STATES,18,4908687
FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,UNITED STATES,1,273662
FEIN-MARQUART ASSOCIATES,BALTIMORE,MD,UNITED STATES,3,452700
"FERMALOGIC, INC.",CHICAGO,IL,UNITED STATES,2,99958
FERRIS STATE UNIVERSITY,BIG RAPIDS,MI,UNITED STATES,1,105844
"FFFRACTIONATION, LLC",SALT LAKE CITY,UT,UNITED STATES,2,100000
FISK UNIVERSITY,NASHVILLE,TN,UNITED STATES,1,342992
FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,7,2802986
FLORIDA ASSN OF PEDIATRIC TUMOR PROG,TAMPA,FL,UNITED STATES,1,161344
FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,UNITED STATES,8,890686
FLORIDA HOSPITAL ASSOCIATION INFORM SYS,ORLANDO,FL,UNITED STATES,1,267331
FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,UNITED STATES,4,599146
FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,UNITED STATES,7,1188661
FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,28,4321642
FOOKS MATHEWSON COMPANY,ARLINGTON,VA,UNITED STATES,2,14915
FORDHAM UNIVERSITY,NEW YORK,NY,UNITED STATES,7,1734337
FORSYTH INSTITUTE,BOSTON,MA,UNITED STATES,27,6019964
FORT LEWIS COLLEGE,DURANGO,CO,UNITED STATES,1,77189
"FOSTER-MILLER, INC.",WALTHAM,MA,UNITED STATES,3,231000
FOUNDATION FOR GENETIC RESEARCH,PHOENIX,AZ,UNITED STATES,1,71600
"FOUR-PI ANALYSIS, INC.",DURHAM,NC,UNITED STATES,1,50000
"FOURWARD OPTICAL TECHNOLOGIES, INC.",LA MESA,CA,UNITED STATES,1,252000
FOX CHASE CANCER CENTER,PHILADELPHIA,PA,UNITED STATES,64,18728237
FRANCIS SCOTT KEY MEDICAL CENTER,BALTIMORE,MD,UNITED STATES,2,445000
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,UNITED STATES,171,59260856
"FRIENDS RESEARCH INSTITUTE, INC.",BALTIMORE,MD,UNITED STATES,9,4089774
"FRONTIER SCIENCE & TECH RESEARCH FDN,INC",BROOKLINE,MA,UNITED STATES,1,1852807
"FU ASSOCIATES, LTD.",ARLINGTON,VA,UNITED STATES,2,299895
"G. WELLS AND ASSOCIATES, INC.",SPRINGFIELD,VA,UNITED STATES,8,68330
GALLAUDET UNIVERSITY,WASHINGTON,DC,UNITED STATES,8,539799
"GARDINER, KAMYA AND ASSOCIATES, P.C.",WASHINGTON,DC,UNITED STATES,2,172127
"GAUTHIER MEDICAL, INC.",ROCHESTER,MN,UNITED STATES,1,49525
GEMFIRE CORPORATION,PALO ALTO,CA,UNITED STATES,2,98452
"GENAISSANCE PHARMACEUTICALS, INC.",NEW HAVEN,CT,UNITED STATES,1,249999
"GENELABS TECHNOLOGIES, INC.",REDWOOD CITY,CA,UNITED STATES,2,382629
"GENEMEDICINE, INC.",THE WOODLANDS,TX,UNITED STATES,1,50000
GENERAL ATOMICS,SAN DIEGO,CA,UNITED STATES,3,635459
GENERAL ELECTRIC CO CORPORATE R&D CTR,NISKAYUNA,NY,UNITED STATES,3,737993
GENERAL ELECTRIC CO MEDICAL SYSTEMS GRP,WAUKESHA,WI,UNITED STATES,1,2067000
"GENETIC MODELS, INC.",INDIANAPOLIS,IN,UNITED STATES,1,49942
"GENETIC THERAPY, INC.",GAITHERSBURG,MD,UNITED STATES,1,245008
"GENETIC VECTORS, INC.",MIAMI,FL,UNITED STATES,1,49998
"GENETICS INSTITUTE, INC.",CAMBRIDGE,MA,UNITED STATES,1,147641
"GENPHARM INTERNATIONAL, INC.",SAN JOSE,CA,UNITED STATES,3,631705
GENTEST CORPORATION,WOBURN,MA,UNITED STATES,6,380978
GENZYME CORPORATION,FRAMINGTON,MA,UNITED STATES,1,0
GEORGE MASON UNIVERSITY,FAIRFAX,VA,UNITED STATES,2,192723
GEORGE WASHINGTON UNIVERSITY,WASHINGTON,DC,UNITED STATES,54,12260372
GEORGETOWN UNIVERSITY,WASHINGTON,DC,UNITED STATES,167,43495258
GEORGIA HEALTH SCIENCES UNIV RES INSTIT,AUGUSTA,GA,UNITED STATES,75,9307889
GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,UNITED STATES,21,2448689
